,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
760,20160416,Ethereum,278.04,265.98,279.34,262.06,319347816,-21.76048975,48.68117181,-118.1486613,45.34005263,0
761,20160416,Monero,31.58,31.99,32.21,30.6,3614133,-3.101122596,45.4512421,-130.2771945,34.85860784,0
762,20160417,Bitcoin,13802.85,13907.39,13931.13,13760.22,1683405941,64.38171884,52.61592616,110.9830079,15.61699313,0
763,20160417,Ethereum,300.64,278.49,313.33,276.47,795089982,-19.45347917,50.91048253,-68.49538807,23.20830086,0
764,20160417,Monero,33.47,31.6,34.86,31.32,9894058,-3.119183293,47.05354253,-106.0121764,22.63138675,0
765,20160418,Bitcoin,13838.35,13806.7,13860.4,13789.75,1797502019,66.6250317,53.07342362,104.116366,15.61699313,0
766,20160418,Ethereum,291.75,301.34,306.95,274.35,680763421,-18.13347396,50.02616614,-73.0941821,23.98010329,0
767,20160418,Monero,35.97,33.44,36.24,32.84,9518244,-2.898356964,49.09943655,-84.44499269,16.73937808,0
768,20160419,Bitcoin,14080.88,13860.83,14097.4,13841.46,1707469086,86.97047589,56.07098526,181.7919914,30.19133435,0
769,20160419,Ethereum,281.77,293.42,300.89,277.91,417053701,-17.68875793,49.03698404,-74.26069874,23.98010329,0
770,20160419,Monero,35.93,36.03,37.41,35.44,9028937,-2.695506057,49.068054,-66.69050675,11.86814785,0
771,20160420,Bitcoin,14200.37,14005.24,14253.93,13975.71,2345020169,111.451488,57.45606958,229.5037652,37.77862117,0
772,20160420,Ethereum,272.36,279.52,283.93,267.47,502999568,-17.88940766,48.1091107,-87.19966242,28.04939078,0
773,20160420,Monero,34.18,35.86,35.96,32.32,10200969,-2.645460405,47.68853685,-80.08389201,21.23679899,0
774,20160421,Bitcoin,14488.56,14230.37,14524.77,14215.41,2198783248,152.3511814,60.55880947,302.5708496,48.19322271,0
775,20160421,Ethereum,261.2,272.52,281.17,256.69,430551385,-18.73300039,47.01761171,-92.95521746,32.06338689,0
776,20160421,Monero,31.5,34.01,34.38,30.5,7022726,-2.789892326,45.65506915,-91.0024321,26.13316792,0
777,20160422,Bitcoin,14412.91,14540.66,14544.61,14361.59,1901440274,176.6241471,59.38277107,263.6845997,48.86345747,0
778,20160422,Ethereum,252.9,263.53,267.49,247.96,430356216,-19.84256164,46.21097443,-101.6899896,35.19322629,0
779,20160422,Monero,31.7,31.31,32.56,30.75,4623776,-2.855303178,45.83337825,-87.70135442,26.13316792,0
780,20160423,Bitcoin,14582.38,14439.21,14582.38,14389.66,1634969679,207.1475914,61.13198793,244.6432166,50.17521868,0
781,20160423,Ethereum,268.63,252.34,276.99,250.59,471694002,-19.23093513,47.96129693,-81.15743881,28.31662046,0
782,20160423,Monero,33.57,31.66,33.93,31.66,3614943,-2.724838139,47.49952238,-70.764222,19.7309035,0
783,20160424,Bitcoin,14850.3,14591.39,14901.83,14538.53,2208605184,250.0738502,63.68940903,265.1536307,59.55526567,0
784,20160424,Ethereum,259.12,268.58,274.43,257.78,349317564,-19.2912171,47.00467463,-78.37434045,28.31662046,0
785,20160424,Monero,32.86,33.47,33.73,31.97,3801546,-2.648207831,46.93250735,-68.09193608,19.7309035,0
786,20160425,Bitcoin,14952.51,14877.82,15120.82,14698.65,2822209779,289.0091943,64.60842141,250.3981247,64.4584782,0
787,20160425,Ethereum,244.8,259.49,262.31,234.5,591063960,-20.26093981,45.58826648,-97.93578355,37.25367225,0
788,20160425,Monero,30.89,33.11,33.82,30.55,6776955,-2.715141831,45.37769183,-73.79444093,24.28281621,0
789,20160426,Bitcoin,15068.66,14925.08,15129.31,14924.21,2553161656,325.4860685,65.63101675,225.5135369,64.6361528,0
790,20160426,Ethereum,239.15,243.33,244.15,228.22,571183809,-21.24051242,45.03438066,-106.4705949,39.43120696,0
791,20160426,Monero,28.59,31.11,32.17,27.31,10986866,-2.920116995,43.63189364,-91.13425791,33.48303839,0
792,20160427,Bitcoin,14372.28,15069.59,15095.99,14354.41,3024017439,294.8038922,55.65692389,123.4997909,21.17650566,0
793,20160427,Ethereum,250.8,238.79,257.52,236.57,622305440,-20.83658199,46.42288496,-85.12741461,29.22512193,0
794,20160427,Monero,30.43,28.89,31.55,27.82,9698165,-2.90065176,45.37124058,-81.40706609,33.48303839,0
795,20160428,Bitcoin,14532.24,14403.65,14549.72,14132.18,2397104145,280.1659035,57.20243351,78.8500458,9.162735122,0
796,20160428,Ethereum,232.14,250.53,256.11,231.94,374657240,-21.77120536,44.55784042,-94.51694572,31.09227694,0
797,20160428,Monero,29.28,30.54,30.86,28.56,3176518,-2.94408325,44.48376265,-81.29473277,33.48303839,0
798,20160429,Bitcoin,14666.87,14483.52,14676.12,14374.24,1587502938,276.2443351,58.46291259,98.06820423,14.32704999,0
799,20160429,Ethereum,240.33,232.27,249.15,231.14,282384314,-21.6020219,45.55105272,-91.61083474,31.42641871,0
800,20160429,Monero,28.48,29.16,30.1,28.12,3266888,-3.008377628,43.8662823,-84.56534261,34.79725958,0
801,20160430,Bitcoin,14469.46,14690.87,14704.07,14449.42,2237386915,254.2759913,55.96276145,84.67717232,15.46308959,0
802,20160430,Ethereum,284.47,240.57,302.3,240.57,1180403258,-17.70215427,50.49550581,-26.66904786,2.240237502,0
803,20160430,Monero,29.58,28.51,31.33,28.51,4104831,-2.936717923,44.95315828,-72.67095377,27.28240524,0
804,20160501,Bitcoin,14584.27,14474.82,14603.76,14456.84,1312304728,243.3252264,57.06736686,78.78545299,15.46308959,0
805,20160501,Ethereum,285.52,283.22,290.86,272.15,539437895,-14.36120779,50.60588424,-8.523326289,2.240237502,0
806,20160501,Monero,29.51,29.59,30.53,28.89,2071836,-2.852691454,44.89593249,-72.46344422,27.28240524,0
807,20160502,Bitcoin,14367.26,14601.96,14618.5,14273.78,2976623370,214.6612911,54.39925914,53.26593302,5.038973155,0
808,20160502,Ethereum,328.37,287.37,333.49,285.97,1325330352,-8.161763021,54.85531717,69.95141035,20.82804393,0
809,20160502,Monero,31.16,29.44,32.44,28.94,6881933,-2.622725515,46.55493984,-57.43861444,15.82473144,0
810,20160503,Bitcoin,14516.9,14337.11,14542.46,14269.09,1913854003,201.6946035,55.87099827,52.79112943,4.779903139,0
811,20160503,Ethereum,300.18,327.7,327.7,299.16,691953208,-5.460411559,51.82121064,65.38962141,20.82804393,0
812,20160503,Monero,29.28,31.07,31.51,29.28,3347658,-2.56263567,44.95948987,-67.28051233,15.82473144,0
813,20160504,Bitcoin,14429.12,14540.91,14547.21,14393.85,1628155790,182.2346106,54.79776793,51.08653604,5.033487017,0
814,20160504,Ethereum,304.06,303.07,324.1,299.34,569203520,-2.972225524,52.19767255,76.5329574,20.82804393,0
815,20160504,Monero,29.6,29.63,30.7,29.06,3296312,-2.460825842,45.28963313,-71.37974436,16.81036168,0
816,20160505,Bitcoin,14492.02,14451.1,14509.17,14424.31,1631759880,169.9290936,55.43237417,50.38748754,5.033487017,0
817,20160505,Ethereum,317.87,303.98,324.99,300.6,591882070,0.112731915,53.53451685,98.15203723,21.21008005,0
818,20160505,Monero,29.34,29.65,29.83,28.45,2476965,-2.373757448,45.06244722,-82.40166689,19.60067371,0
819,20160506,Bitcoin,14876.89,14499.43,14934.25,14471.14,2356359619,189.0533854,59.06965268,92.58304974,25.36022895,0
820,20160506,Ethereum,302.54,317.53,322.14,292.52,696276611,1.305530686,51.86876826,82.47166776,15.78781243,0
821,20160506,Monero,28.4,29.36,29.75,28.11,2299698,-2.353475857,44.23259125,-95.40697554,21.17594403,0
822,20160507,Bitcoin,14849.69,14885.41,14918.96,14810.44,1242434333,199.7125498,58.71929151,103.0111374,25.36022895,0
823,20160507,Ethereum,303.46,301.69,306.87,298.33,349968503,2.298572109,51.96156514,81.35970021,15.78781243,0
824,20160507,Monero,28.5,28.4,28.65,26.96,3580032,-2.302788277,44.34538487,-118.4607063,26.39052057,0
825,20160508,Bitcoin,14850.08,14846.22,14878.22,14767.01,1305601275,205.8189316,58.72292296,93.60690664,22.30400956,0
826,20160508,Ethereum,307.1,303.54,310.82,289.1,486778935,3.340771831,52.33767816,84.76572269,9.399651049,0
827,20160508,Monero,27.55,28.52,29.08,27.05,2492826,-2.31261666,43.48111064,-122.634822,23.13459356,0
828,20160509,Bitcoin,14923.33,14849.54,14988.08,14795.26,1798420385,214.1009239,59.41658381,102.1807047,27.10920336,0
829,20160509,Ethereum,301.32,307.68,312.45,298.27,424068402,3.658155981,51.67310349,90.93327339,10.3335345,0
830,20160509,Monero,26.75,27.51,28.1,26.39,2966677,-2.357780017,42.75520237,-143.9799846,26.25169804,0
831,20160510,Bitcoin,14703.69,15017.49,15063.5,14640.39,1922558421,200.628628,56.47280825,81.72556123,16.27287604,0
832,20160510,Ethereum,305.28,302.71,309.11,302.01,303983572,4.181027824,52.1041438,87.87154671,10.3335345,0
833,20160510,Monero,27.05,26.93,28.55,26.48,4394263,-2.342363503,43.12355863,-125.7265935,22.6272677,0
834,20160511,Bitcoin,14724.98,14664.35,14785.08,14664.35,1645934130,189.485392,56.68798379,64.9276086,16.27287604,0
835,20160511,Ethereum,325.13,306.76,325.64,305.39,496575438,6.126513994,54.22143097,117.8362275,19.901111,0
836,20160511,Monero,27.96,26.96,28.28,26.91,1662258,-2.230998843,44.24926728,-106.7322341,22.6272677,0
837,20160512,Bitcoin,14786.72,14711.31,14792.67,14607.36,1945999990,183.5206869,57.32092227,63.08370382,12.24898429,0
838,20160512,Ethereum,327.03,324.99,341.61,320.48,784837316,7.732504423,54.42094045,138.3811067,27.85160848,0
839,20160512,Monero,28.47,27.96,28.84,27.45,2893055,-2.07763908,44.88173903,-81.82108081,17.81759431,0
840,20160513,Bitcoin,14842.54,14815.83,14887.65,14770.32,1981904185,181.2089585,57.89638728,82.42307254,17.34503813,0
841,20160513,Ethereum,342.23,327.76,360.02,326.33,1018782464,10.11517494,56.00762986,160.328079,35.71467943,0
842,20160513,Monero,27.61,28.53,28.77,27.42,2162378,-2.002412609,44.01077326,-86.90601317,18.001769,0
843,20160514,Bitcoin,14885.86,14890.83,14923.92,14856.95,1215543612,180.7884425,58.3472758,91.48356101,19.25909378,0
844,20160514,Ethereum,334.51,343.18,346.77,320.41,614419744,11.25082648,55.00162733,124.3217144,30.81405345,0
845,20160514,Monero,27.41,27.7,28.08,26.94,905720,-1.936609391,43.80625957,-96.60986786,21.02871031,0
846,20160515,Bitcoin,14947.83,14888.74,14984.55,14878.94,931495352,183.342187,58.99707764,98.76606827,22.46738492,0
847,20160515,Ethereum,325.45,334.47,341.2,324.28,301146691,11.28963237,53.82783057,106.377572,30.81405345,0
848,20160515,Monero,26.91,27.4,27.99,26.35,1846768,-1.902870579,43.28605442,-103.682753,24.68190897,0
849,20160516,Bitcoin,14848.86,14960.77,14980.85,14809.04,1934612193,175.3585716,57.51469049,79.34595443,16.75008894,0
850,20160516,Ethereum,365.25,325.93,374.04,325.93,950767331,14.36630784,57.90985776,154.9933411,43.70061898,0
851,20160516,Monero,26.76,27.02,27.8,26.35,3508174,-1.866717715,43.12711435,-101.6571554,24.68190897,0
852,20160517,Bitcoin,14806.94,14814.31,14849,14801.13,2091592789,163.7611684,56.88837147,58.68910155,16.09448009,0
853,20160517,Ethereum,398.05,365.23,407.45,363.91,1213793581,19.22961418,60.85992109,210.0871712,53.18377171,0
854,20160517,Monero,26.54,26.7,27.87,26.31,4082763,-1.834669542,42.8881805,-100.1271167,23.90482901,0
855,20160518,Bitcoin,14825.58,14795.32,14870.55,14782.53,2832268481,154.2956112,57.10324806,56.4112579,17.44458537,0
856,20160518,Ethereum,442.16,397.18,465,397.18,2132430029,26.33950245,64.33729723,264.7364936,64.26670536,0
857,20160518,Monero,27.41,26.52,28.64,26.11,6985602,-1.719250951,44.15390711,-81.11221401,15.44441567,0
858,20160519,Bitcoin,14366.16,14883.84,14887.41,14366.16,3144513240,108.472333,50.664707,-45.22727139,11.85040081,0
859,20160519,Ethereum,483.65,443.47,487.02,436.75,1760343095,34.91950606,67.17498459,282.3854489,67.42119526,0
860,20160519,Monero,27.95,27.52,28.42,27.14,4553953,-1.566153753,44.9374593,-60.96777155,15.44441567,0
861,20160520,Bitcoin,14499.85,14339.91,14544.99,14326.68,2685513796,81.9994816,52.28427962,-83.01616613,14.02409509,0
862,20160520,Ethereum,446.63,486.52,492.9,438.4,1655571996,38.29062562,62.57883651,226.256788,68.22196351,0
863,20160520,Monero,30.86,28.13,32.31,27.91,10316646,-1.196221148,48.93182613,52.89289289,17.19520499,0
864,20160521,Bitcoin,14489.14,14481.89,14508.43,14440.69,1398027874,59.4698176,52.14242361,-76.61669724,14.02409509,0
865,20160521,Ethereum,458.19,447.56,459.38,428.9,805830141,41.417621,63.38803334,183.0387368,61.37167319,0
866,20160521,Monero,31.89,30.75,32.74,30.55,3784771,-0.810590518,50.25319593,116.1010101,19.87214262,0
867,20160522,Bitcoin,14362.79,14490.13,14496.96,14353.37,1296525917,31.06145045,50.47121973,-103.9656058,19.06795057,0
868,20160522,Ethereum,467.06,459.03,469.03,450.05,586476458,44.10312883,64.00584753,175.3048326,63.00739195,0
869,20160522,Monero,30.69,31.89,32.23,30.08,6370721,-0.594947255,48.7334585,85.38605534,15.50907474,0
870,20160523,Bitcoin,14526.09,14368.88,14532.3,14351.71,1654300663,21.47698672,52.50642078,-77.81198833,16.12073324,0
871,20160523,Ethereum,440.26,467.02,473.97,431.45,779778774,43.56666767,60.79908854,140.8675997,49.92669091,0
872,20160523,Monero,29.92,30.69,31.39,29.59,3935523,-0.480640456,47.77442651,61.20101865,11.00626985,0
873,20160524,Bitcoin,14574.66,14519.43,14611.23,14507.63,2149791708,17.59756942,53.09939162,-39.7890973,9.641388826,0
874,20160524,Ethereum,416.09,434.82,450.14,392.62,1358200408,40.72178594,58.08409375,96.10476796,27.15588826,0
875,20160524,Monero,29.45,29.88,32.42,29.45,7199665,-0.423099341,47.18806105,76.62386817,18.17371986,0
876,20160525,Bitcoin,14688.4,14572.85,14711.24,14572.85,2131096770,23.43087417,54.47629791,-1.983227148,1.937330323,0
877,20160525,Ethereum,409.22,417.95,421.39,384.41,896618349,37.48078988,57.3313153,72.31876116,22.93584055,0
878,20160525,Monero,28.29,29.38,29.99,28.26,2862212,-0.465731239,45.75426343,-1.941747573,7.482741955,0
879,20160526,Bitcoin,14787.12,14666.05,14795.6,14608.13,2126621937,35.60920838,55.64547166,32.53175964,4.136401483,0
880,20160526,Ethereum,405.42,408.21,423.56,393.31,677217860,34.21128253,56.90928541,68.45659428,23.65175351,0
881,20160526,Monero,28.05,28.24,29.65,27.48,3262315,-0.512970118,45.45863336,-25.80239144,1.075740887,0
882,20160527,Bitcoin,15372.43,14724.92,15524.54,14724.92,5350109248,91.43623138,61.68153322,201.964486,38.16659534,0
883,20160527,Ethereum,366.75,402.26,402.26,341,1866793115,28.17504421,52.81636197,22.07233226,0.231340942,0
884,20160527,Monero,27.89,27.93,28.39,26.97,4922538,-0.556898356,45.25696653,-58.34228315,2.966989997,0
885,20160528,Bitcoin,17255.45,15399.46,17367.21,15388.72,5898933705,284.3457653,73.62632513,549.5925379,68.44021002,0
886,20160528,Ethereum,387.17,368.95,402.49,337.71,1539031114,24.75366041,54.60001755,24.50728981,1.510298148,0
887,20160528,Monero,29.94,28.06,30,27.55,5689768,-0.421435883,48.2970834,23.06304923,9.278036664,0
888,20160529,Bitcoin,17131.51,17172.01,18034.17,16673.99,4842132775,422.3583544,72.0960768,496.1957437,73.46653929,0
889,20160529,Ethereum,402.07,394.31,413.15,383.39,931020912,22.97960005,55.85955213,48.39114527,2.805190264,0
890,20160529,Monero,28.7,30.22,31.15,27.88,6124930,-0.409419007,46.67513121,26.72750978,16.83006706,0
891,20160530,Bitcoin,17379.94,17204.37,17721.28,17025.06,2863495609,545.4924529,73.24895988,358.845367,73.46653929,0
892,20160530,Ethereum,414.27,401.25,419.33,399.31,479658859,22.3010103,56.87299786,58.02476723,5.300153177,0
893,20160530,Monero,29.64,28.67,29.92,28.52,2164325,-0.320352577,48.04344872,34.69183488,16.83006706,0
894,20160531,Bitcoin,17335.41,17426.91,17832.32,16985.56,4516654350,632.1963482,72.69205776,268.4238573,74.24682677,0
895,20160531,Ethereum,459.24,415.73,465.44,412.43,1384304808,25.10255953,60.34476513,95.41023245,21.39360619,0
896,20160531,Monero,30.3,29.68,31.62,29.41,5112611,-0.194270871,48.99409056,93.40755676,27.08321603,0
897,20160601,Bitcoin,17504.13,17314.62,17704.95,17136.26,2805700742,706.3813791,73.4822826,218.9513221,74.24682677,0
898,20160601,Ethereum,456.46,459.99,466.7,438.12,732586851,26.78967007,60.03569571,98.07702479,21.78188743,0
899,20160601,Monero,29.83,30.45,30.99,28.48,3434124,-0.130767872,48.342488,59.2125271,18.53757442,0
900,20160602,Bitcoin,17543.8,17496.29,17621.42,17384.21,1968993480,759.6181825,73.66762324,185.9699862,74.24682677,0
901,20160602,Ethereum,448.01,456.28,458.13,444.46,341671969,27.13211087,59.08416519,87.30483928,21.78188743,0
902,20160602,Monero,30.22,29.79,30.45,29.59,1304016,-0.048413468,48.92557396,77.58186398,18.53757442,0
903,20160603,Bitcoin,18546.62,17519.83,18724,17495,3975899680,872.6683482,77.73679676,200.8282948,81.01754641,0
904,20160603,Ethereum,451.18,447.8,452.06,431.88,748829196,27.34408458,59.33429605,75.94470788,15.28509222,0
905,20160603,Monero,30.8,30.19,31.24,30.11,2415941,0.062928741,49.79736471,109.25905,23.52900197,0
906,20160604,Bitcoin,18465.29,18367.86,19026.45,18191.6,3060486468,944.8076138,76.74185087,185.4198624,82.37620602,0
907,20160604,Ethereum,443,447,449.61,432.73,509162768,26.54601175,58.38156809,67.78541897,15.28509222,0
908,20160604,Monero,31.41,30.34,31.97,30.32,2946940,0.198106497,50.71267659,126.8597119,27.89318742,0
909,20160605,Bitcoin,18646.5,18592.38,18900.46,18458.44,2233586933,1005.015442,77.40831397,164.1628954,82.37620602,0
910,20160605,Ethereum,453.21,446.32,456.36,440,359596812,26.43269529,59.22691007,74.03711114,17.96826654,0
911,20160605,Monero,32.53,31.57,32.82,31.14,2843462,0.391102101,52.36237342,156.0220659,32.67551417,0
912,20160606,Bitcoin,19015.31,18660.2,19045.61,18660.2,2342710648,1070.15439,78.69375361,153.7200272,83.04182879,0
913,20160606,Ethereum,452.51,454.67,456.55,446.04,283194990,25.98684683,59.14171075,72.93994182,18.04637009,0
914,20160606,Monero,32.7,32.65,33.99,32.06,2917427,0.551413732,52.61142923,172.1322231,38.66138757,0
915,20160607,Bitcoin,18629.85,18915.73,19071.27,18336.38,3482048700,1078.244741,74.13321868,126.9730901,67.9175338,0
916,20160607,Ethereum,468.88,450.57,468.88,446.35,692131896,26.64725791,60.51579812,82.78028672,23.12390987,0
917,20160607,Monero,32.47,32.32,32.72,30.98,2790812,0.652382518,52.22925399,122.1408566,27.47757536,0
918,20160608,Bitcoin,18706.87,18562.84,18745.27,18433.01,2581508660,1078.439691,74.43941068,112.6097011,67.9175338,0
919,20160608,Ethereum,463.7,466.6,475.34,459.12,544882172,26.44778216,59.85684829,85.98770163,25.70198454,0
920,20160608,Monero,32.16,32.55,32.81,31.24,2278263,0.699325213,51.70556093,113.5502755,27.99491995,0
921,20160609,Bitcoin,18492.17,18735.87,18735.87,18373.77,2294537481,1049.175454,71.98227683,99.32350489,65.06637001,0
922,20160609,Ethereum,463.36,464.39,468.79,461.48,265713046,25.96297601,59.81262522,80.09217316,25.70198454,0
923,20160609,Monero,35.88,32,39.18,31.86,15548604,1.024886296,57.05140691,234.4664032,53.23494058,0
924,20160610,Bitcoin,18603.2,18550.59,18656.58,18469.67,2158144059,1023.148311,72.46844683,93.28229304,65.06637001,0
925,20160610,Ethereum,448.07,463.12,464.92,445.23,364445074,24.06755267,57.82514163,57.88371628,14.65031952,0
926,20160610,Monero,36.95,35.91,38.3,34.91,8606656,1.353632031,58.42089588,241.855344,53.23494058,0
927,20160611,Bitcoin,19577.26,18672.07,19589.81,18672.07,2657413319,1068.799657,76.21421898,112.1757803,73.2443012,0
928,20160611,Ethereum,457.92,448.8,457.92,442.71,392899126,23.09401526,58.73884262,54.83868707,13.00334175,0
929,20160611,Monero,36.83,36.85,37.94,36.22,6707115,1.586197697,58.20557067,221.0997396,53.23494058,0
930,20160612,Bitcoin,21708.72,19672.67,22097.86,19587.33,8940701437,1262.417325,81.81490231,167.5610033,84.00284783,0
931,20160612,Ethereum,508,457.75,513.05,457.75,1232931750,26.06307837,62.95948734,125.8369673,34.8798878,0
932,20160612,Monero,40.4,36.75,41.2,35.93,9223232,2.035117262,62.46343145,247.7033037,61.64053395,0
933,20160613,Bitcoin,22754.87,21697.78,23130.51,21466.25,7859645233,1483.179118,83.75683545,194.6015265,86.40827655,0
934,20160613,Ethereum,568.66,509.52,570,507.82,1228345937,32.93122663,67.16772029,230.6002205,49.03255972,0
935,20160613,Monero,41.42,40.47,44.19,40.28,8943445,2.445010172,63.5606641,270.6000195,67.38760835,0
936,20160614,Bitcoin,22188.8,22801.98,22801.98,21452.31,6042538004,1594.08173,79.03267383,168.6595349,86.00468041,0
